fly,fly,0.222502164261167,0.197120386720615,0.256607938684186,0.268195490273233,0.2892418008853,0.111419730720035,0.202451962825959,0.167357609933196,0.229332775472142,0.232805433253249,0.171434962268741,1,0.257764312988338,0.124977257656447,0.278029973726831,0.309157650338071,0.083236478491891,0.257791064234152,0.179118326072047,0.096979062663324,0.267934131786406,0.284866211297189,0.166727108980243,0.186678172840987,0.188171235901878,0.22016625286614,0.309157650338071,0.204203677421332,,,,0.046376811594203,0.046376811594203,0.046376811594203,0.046376811594203,0.046376811594203,0.046376811594203,0.046376811594203,0,0.046376811594203,0.046376811594203,0.046376811594203,0.07536231884058,0.046376811594203,0.005797101449275,0.046376811594203,0.046376811594203,0.046376811594203,0.040579710144928,0.031884057971015,0.031884057971015,0.028985507246377,0.046376811594203,0.023188405797102,0.005797101449275,0.011594202898551,0.014492753623188,0.017391304347826,0.017391304347826
pull,pull,0.298374107617598,0.413378985621755,0.342223328469451,0.282461025859672,0.432247604815693,0.231663206493087,0.190615463762121,0.204102965476734,0.160373371547408,0.227127022485927,0.173329467915686,0.257764312988338,1,0.064953269610666,0.338813074419802,0.329817816001893,0.197361654880726,0.258446462763757,0.18702165960171,0.134368888446577,0.281084929752195,0.310502246847834,0.164229364156854,0.211118132096297,0.156733343094036,0.273766607101155,0.329817816001893,0.115919622199159,,,,0.047120418848168,0.044502617801047,0.044502617801047,0.044502617801047,0.070680628272251,0.054973821989529,0.044502617801047,0,0.044502617801047,0.044502617801047,0.044502617801047,0.041884816753927,0.070680628272251,0.005235602094241,0.044502617801047,0.052356020942408,0.044502617801047,0.039267015706806,0.031413612565445,0.028795811518325,0.026178010471204,0.041884816753927,0.020942408376963,0.010471204188482,0.013089005235602,0.013089005235602,0.015706806282723,0.015706806282723
park,park,0.077496467419785,0.052061913903329,0.150886952670625,0.316283777967,0.080096319242096,0.105547797603043,0.170361533464477,0.067908283844356,0.075177050166293,0.159227679132686,0.073585258633585,0.124977257656447,0.064953269610666,1,0.191755405450563,0.297315179530397,0.025808417824571,0.155102035551285,0.01761105722175,0.109433934950592,0.116409702488506,0.127416885663861,0.11159560418745,0.013634668519879,0.073294100213157,0.091406916722322,0.297315179530397,0.216784269340655,,,,0,0.038461538461539,0.019230769230769,0.038461538461539,0.230769230769231,0,0,0,0.019230769230769,0,0,0.038461538461539,0.038461538461539,0.480769230769231,0,0,0.038461538461539,0,0,0,0,0,0,0.057692307692308,0,0,0,0
drive,drive,0.119112209738965,0.191793921877396,0.204589351858083,0.371403461995099,0.266173621433768,0.167456849210065,0.195985217288761,0.155753893110955,0.160698502747549,0.170217158484691,0.153723115768489,0.278029973726831,0.338813074419802,0.191755405450563,1,0.362966722739235,0.162563625487383,0.208810897797117,0.131182525925401,0.017679164044323,0.335693031945933,0.310963066506341,0.138173538226029,0.155276812512804,0.231734748991867,0.260164515258573,0.362966722739235,0.13861275138405,,,,0.063241106719368,0.061264822134387,0.063241106719368,0.061264822134387,0.061264822134387,0.063241106719368,0.061264822134387,0,0.061264822134387,0.061264822134387,0.059288537549407,0.031620553359684,0.033596837944664,0,0.063241106719368,0.033596837944664,0.037549407114625,0.027667984189723,0.021739130434783,0.021739130434783,0.019762845849802,0.031620553359684,0.015810276679842,0.00395256916996,0.007905138339921,0.009881422924901,0.011857707509882,0.011857707509882
walk,walk,0.285474215471509,0.178048549658868,0.460546473559105,0.449172616831124,0.285391887323417,0.180476977260397,0.135576630437647,0.109360450767676,0.147732367009368,0.216827351868835,0.287999474243348,0.309157650338071,0.329817816001893,0.297315179530397,0.362966722739235,1,0.15551845414632,0.392046733126962,0.163179907195394,0.228513843168022,0.260942985009704,0.237130703511689,0.17403526149536,0.261997849991678,0.135782167686019,0.202457432446149,1,0.283348555624537,,,,0.04945054945055,0.046703296703297,0.046703296703297,0.046703296703297,0.054945054945055,0.054945054945055,0.046703296703297,0,0.046703296703297,0.046703296703297,0.046703296703297,0.043956043956044,0.054945054945055,0,0.046703296703297,0.054945054945055,0.046703296703297,0.041208791208791,0.032967032967033,0.03021978021978,0.027472527472528,0.043956043956044,0.021978021978022,0.008241758241758,0.013736263736264,0.013736263736264,0.016483516483517,0.016483516483517
lean,lean,0.169774885866044,0.181497050408998,0.229490020064273,0.127763403305014,0.226945193276038,0.352573760997617,0.155741517106536,0.072511585689684,0.199777375519223,0.116876396732816,0.084107239983638,0.083236478491891,0.197361654880726,0.025808417824571,0.162563625487383,0.15551845414632,1,0.259500845108584,0.093201934674091,0.129100835555982,0.121592795846727,0.062071263958963,0.169646481590238,0.161533419769893,0.166210432459687,0.098572989732616,0.15551845414632,0.119622965098075,,,,0.050131926121372,0.052770448548813,0.050131926121372,0.050131926121372,0.055408970976253,0.050131926121372,0.050131926121372,0,0.052770448548813,0.050131926121372,0.050131926121372,0.04221635883905,0.044854881266491,0.005277044854881,0.050131926121372,0.044854881266491,0.055408970976253,0.036939313984169,0.029023746701847,0.029023746701847,0.026385224274406,0.04221635883905,0.021108179419525,0.005277044854881,0.010554089709763,0.013192612137203,0.015831134564644,0.015831134564644
eat,eat,0.346032314533297,0.21703722030868,0.409645274317203,0.231662233438726,0.269316500797195,0.221006620678273,0.251658335260685,0.107059669195667,0.103772874373408,0.366089919869908,0.303734497733868,0.257791064234152,0.258446462763757,0.155102035551285,0.208810897797117,0.392046733126962,0.259500845108584,1,0.137581420166572,0.113575174908146,0.109819451708049,0.23694976617303,0.202232181639994,0.226390536956034,0.425971351342149,0.142917266714798,0.392046733126962,0.181593486827375,,,,0.046728971962617,0.046728971962617,0.046728971962617,0.043613707165109,0.049844236760125,0.052959501557632,0.043613707165109,0,0.046728971962617,0.043613707165109,0.043613707165109,0.043613707165109,0.046728971962617,0,0.043613707165109,0.046728971962617,0.043613707165109,0.052959501557632,0.037383177570094,0.037383177570094,0.031152647975078,0.043613707165109,0.024922118380062,0.012461059190031,0.018691588785047,0.015576323987539,0.018691588785047,0.018691588785047
face,face,0.228952463916379,0.236052365812348,0.222130495900679,0.127451282809901,0.200292258606701,0.236067551634944,0.073531026041425,0.224118910597642,0.203325854678169,0.117534087909364,0.227069175801265,0.179118326072047,0.18702165960171,0.01761105722175,0.131182525925401,0.163179907195394,0.093201934674091,0.137581420166572,1,0.210624137563324,0.205374088034042,0.234819470406361,0.131858376741897,0.1061485652259,0.037633701090708,0.19544807010587,0.163179907195394,0.154305802746665,,,,0.044776119402985,0.044776119402985,0.041044776119403,0.041044776119403,0.048507462686567,0.044776119402985,0.041044776119403,0.003731343283582,0.044776119402985,0.041044776119403,0.041044776119403,0.041044776119403,0.044776119402985,0,0.041044776119403,0.044776119402985,0.041044776119403,0.044776119402985,0.063432835820896,0.041044776119403,0.037313432835821,0.041044776119403,0.029850746268657,0.011194029850746,0.018656716417911,0.018656716417911,0.022388059701493,0.022388059701493
lying,lying,0.054884811051885,0.098057431125972,0.341209470181963,0.106187640828417,0.086816343438136,0.139218233677786,0.067429665160063,0.198503360288129,0.096195440881732,0.118922948040562,0.169329959283973,0.096979062663324,0.134368888446577,0.109433934950592,0.017679164044323,0.228513843168022,0.129100835555982,0.113575174908146,0.210624137563324,1,0.247362649340251,0.130589254043491,0.117066621337436,0.026431526654708,0.043979286810271,0.111217328691228,0.228513843168022,0.05111911581215,,,,0.040590405904059,0.040590405904059,0.055350553505535,0.040590405904059,0.040590405904059,0.047970479704797,0.040590405904059,0.003690036900369,0.044280442804428,0.044280442804428,0.040590405904059,0.040590405904059,0.040590405904059,0,0.040590405904059,0.040590405904059,0.040590405904059,0.044280442804428,0.040590405904059,0.070110701107011,0.03690036900369,0.040590405904059,0.03690036900369,0.011070110701107,0.014760147601476,0.018450184501845,0.022140221402214,0.022140221402214
hit,hit,0.063437608885071,0.130922025047723,0.123749617630959,0.242157426610137,0.140954342884004,0.131523577017219,0.049285605896766,0.253212967348536,0.260572984684828,0.177659784160874,0.128645173507722,0.267934131786406,0.281084929752195,0.116409702488506,0.335693031945933,0.260942985009704,0.121592795846727,0.109819451708049,0.205374088034042,0.247362649340251,1,0.260979044494132,0.118750876692596,0.152410209251303,0.169981071725924,0.250184059755688,0.260942985009704,0.120090916419171,,,,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.043290043290043,0.034632034632035,0.008658008658009,0.017316017316017,0.021645021645022,0.025974025974026,0.025974025974026
play,play,0.255612409336674,0.21396437684188,0.329867724261743,0.192978682250202,0.204892952555424,0.231089183720148,0.228619767734891,0.123180553973716,0.234072214644125,0.321970210146565,0.313330250199966,0.284866211297189,0.310502246847834,0.127416885663861,0.310963066506341,0.237130703511689,0.062071263958963,0.23694976617303,0.234819470406361,0.130589254043491,0.260979044494132,1,0.227133392535423,0.19373074456819,0.169819276523834,0.330485439461868,0.237130703511689,0.315868924518615,,,,0.048048048048048,0.048048048048048,0.048048048048048,0.048048048048048,0.048048048048048,0.048048048048048,0.048048048048048,0,0.048048048048048,0.048048048048048,0.048048048048048,0.048048048048048,0.048048048048048,0,0.048048048048048,0.048048048048048,0.048048048048048,0.042042042042042,0.033033033033033,0.033033033033033,0.03003003003003,0.048048048048048,0.024024024024024,0.006006006006006,0.012012012012012,0.015015015015015,0.018018018018018,0.018018018018018
rest,rest,0.12006307495811,0.133218837401662,0.284990689664169,0.207292604331361,0.115695021270429,0.156748639856888,0.055640431304115,0.171196469344307,0.115292626372971,0.234116793834002,0.137233615937825,0.166727108980243,0.164229364156854,0.11159560418745,0.138173538226029,0.17403526149536,0.169646481590238,0.202232181639994,0.131858376741897,0.117066621337436,0.118750876692596,0.227133392535423,1,0.201539437114928,0.201799050484176,0.054286544380241,0.17403526149536,0.123940632037851,,,,0.040201005025126,0.040201005025126,0.045226130653266,0.040201005025126,0.040201005025126,0.045226130653266,0.040201005025126,0.005025125628141,0.040201005025126,0.045226130653266,0.040201005025126,0.040201005025126,0.040201005025126,0,0.040201005025126,0.040201005025126,0.040201005025126,0.040201005025126,0.040201005025126,0.050251256281407,0.040201005025126,0.040201005025126,0.050251256281407,0.010050251256281,0.020100502512563,0.025125628140704,0.030150753768844,0.030150753768844
follow,follow,0.256305341767854,0.316040827104954,0.215543650830759,0.16046018684581,0.289671696442089,0.224312929103782,0.212912637411582,0.220334682516732,0.154879519705841,0.252281518265048,0.159897762199121,0.186678172840987,0.211118132096297,0.013634668519879,0.155276812512804,0.261997849991678,0.161533419769893,0.226390536956034,0.1061485652259,0.026431526654708,0.152410209251303,0.19373074456819,0.201539437114928,1,0.190855178501201,0.136668234577913,0.261997849991678,0.105853328024221,,,,0.045977011494253,0.03448275862069,0.045977011494253,0.03448275862069,0.057471264367816,0.068965517241379,0.03448275862069,0,0.03448275862069,0.03448275862069,0.022988505747127,0.022988505747127,0.045977011494253,0.03448275862069,0.022988505747127,0.03448275862069,0.022988505747127,0.045977011494253,0.03448275862069,0.03448275862069,0.022988505747127,0.022988505747127,0.022988505747127,0.114942528735632,0.03448275862069,0.022988505747127,0.022988505747127,0.022988505747127
feed,feed,0.04504575100789,0.151358709424889,0.125448276504226,0.141703803334325,0.138727713262057,0.098515024047102,0.189733558873152,0.152670323696354,0.179142491069627,0.269753468391267,0.118012068194204,0.188171235901878,0.156733343094036,0.073294100213157,0.231734748991867,0.135782167686019,0.166210432459687,0.425971351342149,0.037633701090708,0.043979286810271,0.169981071725924,0.169819276523834,0.201799050484176,0.190855178501201,1,0.185707411650644,0.135782167686019,0.191143488309362,,,,0.043103448275862,0.043103448275862,0.03448275862069,0.03448275862069,0.051724137931035,0.051724137931035,0.03448275862069,0,0.03448275862069,0.03448275862069,0.03448275862069,0.03448275862069,0.043103448275862,0,0.03448275862069,0.043103448275862,0.03448275862069,0.051724137931035,0.043103448275862,0.03448275862069,0.03448275862069,0.03448275862069,0.03448275862069,0.025862068965517,0.051724137931035,0.03448275862069,0.03448275862069,0.03448275862069
kick,kick,0.069329613869815,0.290509815271104,0.137141009860552,0.190821412300086,0.114552099230209,0.090150577515015,0.048687272374263,0.160948882978997,0.212378574651263,0.094004750568791,0.137185202920153,0.22016625286614,0.273766607101155,0.091406916722322,0.260164515258573,0.202457432446149,0.098572989732616,0.142917266714798,0.19544807010587,0.111217328691228,0.250184059755688,0.330485439461868,0.054286544380241,0.136668234577913,0.185707411650644,1,0.202457432446149,0.233983979640498,,,,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.03968253968254,0.015873015873016,0.031746031746032,0.03968253968254,0.03968253968254,0.03968253968254
walk,walk,0.285474215471509,0.178048549658868,0.460546473559105,0.449172616831124,0.285391887323417,0.180476977260397,0.135576630437647,0.109360450767676,0.147732367009368,0.216827351868835,0.287999474243348,0.309157650338071,0.329817816001893,0.297315179530397,0.362966722739235,1,0.15551845414632,0.392046733126962,0.163179907195394,0.228513843168022,0.260942985009704,0.237130703511689,0.17403526149536,0.261997849991678,0.135782167686019,0.202457432446149,1,0.283348555624537,,,,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.013422818791946,0.026845637583893,0.033557046979866,0.040268456375839,0.040268456375839
skate,skate,0.206864297714153,0.120042746399851,0.154685491527985,0.317094727186526,0.082645764687988,0.092569124241107,0.088724560866823,0.067640033319278,0.090310847363103,0.178066257753741,0.118341227249204,0.204203677421332,0.115919622199159,0.216784269340655,0.13861275138405,0.283348555624537,0.119622965098075,0.181593486827375,0.154305802746665,0.05111911581215,0.120090916419171,0.315868924518615,0.123940632037851,0.105853328024221,0.191143488309362,0.233983979640498,0.283348555624537,1,,,,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.040268456375839,0.013422818791946,0.026845637583893,0.033557046979866,0.040268456375839,0.040268456375839
,,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
